period,nerc.region,demand.mwh,SO2
2020-02-02T03,RFC,178596,0
2020-02-02T04,RFC,174238,0
2020-02-02T05,RFC,169720,0
2020-02-02T06,RFC,165042,0
2020-02-02T07,RFC,162156,0
2020-02-02T08,RFC,160878,0
2020-02-02T09,RFC,161092,0
2020-02-02T10,RFC,162450,0
2020-02-02T11,RFC,163064,0
2020-02-02T12,RFC,166926,0
2020-02-02T13,RFC,172586,0
2020-02-02T14,RFC,173544,0
2020-02-02T15,RFC,173570,0
2020-02-02T16,RFC,173666,0
2020-02-02T17,RFC,172666,0
2020-02-02T18,RFC,170766,0
2020-02-02T19,RFC,168596,0
2020-02-02T20,RFC,165758,0
2020-02-02T21,RFC,165738,0
2020-02-02T22,RFC,166580,0
2020-02-02T23,RFC,174044,0
2020-02-03T00,RFC,178800,0
2020-02-03T01,RFC,175346,0
2020-02-03T02,RFC,172374,0
2020-02-03T03,RFC,168876,0
2020-02-03T04,RFC,164280,0
2020-02-03T05,RFC,160328,0
2020-02-03T06,RFC,156350,0
2020-02-03T07,RFC,154068,0
2020-02-03T08,RFC,153652,0
2020-02-03T09,RFC,154558,0
2020-02-03T10,RFC,157324,0
2020-02-03T11,RFC,164972,0
2020-02-03T12,RFC,181562,0
2020-02-03T13,RFC,191584,0
2020-02-03T14,RFC,189830,0
2020-02-03T15,RFC,183826,0
2020-02-03T16,RFC,178654,0
2020-02-03T17,RFC,173876,0
2020-02-03T18,RFC,170536,0
2020-02-03T19,RFC,168452,0
2020-02-03T20,RFC,166810,0
2020-02-03T21,RFC,166436,0
2020-02-03T22,RFC,169060,0
2020-02-03T23,RFC,176788,0
2020-02-04T00,RFC,183858,0
2020-02-04T01,RFC,183140,0
2020-02-04T02,RFC,179552,0
2020-02-04T03,RFC,172824,0
2020-02-04T04,RFC,164570,0
2020-02-04T05,RFC,158260,0
2020-02-04T06,RFC,153206,0
2020-02-04T07,RFC,150496,0
2020-02-04T08,RFC,148264,0
2020-02-04T09,RFC,147810,0
2020-02-04T10,RFC,149374,0
2020-02-04T11,RFC,155246,0
2020-02-04T12,RFC,168846,0
2020-02-04T13,RFC,178698,0
2020-02-04T14,RFC,179660,0
2020-02-04T15,RFC,179874,0
2020-02-04T16,RFC,179406,0
2020-02-04T17,RFC,178316,0
2020-02-04T18,RFC,176746,0
2020-02-04T19,RFC,175418,0
2020-02-04T20,RFC,174044,0
2020-02-04T21,RFC,174082,0
2020-02-04T22,RFC,177122,0
2020-02-04T23,RFC,184298,0
2020-02-05T00,RFC,188826,0
2020-02-05T01,RFC,187240,0
2020-02-05T02,RFC,183146,0
2020-02-05T03,RFC,175702,0
2020-02-05T04,RFC,166920,0
2020-02-05T05,RFC,161100,0
2020-02-05T06,RFC,155552,0
2020-02-05T07,RFC,153316,0
2020-02-05T08,RFC,152206,0
2020-02-05T09,RFC,152828,0
2020-02-05T10,RFC,154834,0
2020-02-05T11,RFC,161390,0
2020-02-05T12,RFC,177728,0
2020-02-05T13,RFC,188966,0
2020-02-05T14,RFC,191130,0
2020-02-05T15,RFC,191344,0
2020-02-05T16,RFC,192012,0
2020-02-05T17,RFC,191484,0
2020-02-05T18,RFC,190494,0
2020-02-05T19,RFC,190484,0
2020-02-05T20,RFC,189926,0
2020-02-05T21,RFC,190488,0
2020-02-05T22,RFC,193660,0
2020-02-05T23,RFC,201492,0
2020-02-06T00,RFC,205096,0
2020-02-06T01,RFC,203316,0
2020-02-06T02,RFC,199486,0
2020-02-06T03,RFC,192600,0
2020-02-06T04,RFC,182826,0
2020-02-06T05,RFC,175690,0
2020-02-06T06,RFC,169850,0
2020-02-06T07,RFC,167190,0
2020-02-06T08,RFC,166534,0
2020-02-06T09,RFC,166710,0
2020-02-06T10,RFC,168580,0
2020-02-06T11,RFC,173098,0
2020-02-06T12,RFC,187682,0
2020-02-06T13,RFC,197648,0
2020-02-06T14,RFC,198528,0
2020-02-06T15,RFC,199136,0
2020-02-06T16,RFC,199202,0
2020-02-06T17,RFC,198952,0
2020-02-06T18,RFC,198154,0
2020-02-06T19,RFC,196554,0
2020-02-06T20,RFC,195480,0
2020-02-06T21,RFC,194548,0
2020-02-06T22,RFC,196268,0
2020-02-06T23,RFC,201198,0
2020-02-07T00,RFC,203616,0
2020-02-07T01,RFC,201504,0
2020-02-07T02,RFC,197256,0
2020-02-07T03,RFC,189756,0
2020-02-07T04,RFC,180228,0
2020-02-07T05,RFC,173252,0
2020-02-07T06,RFC,167538,0
2020-02-07T07,RFC,165042,0
2020-02-07T08,RFC,164160,0
2020-02-07T09,RFC,163734,0
2020-02-07T10,RFC,165918,0
2020-02-07T11,RFC,170258,0
2020-02-07T12,RFC,183896,0
2020-02-07T13,RFC,194050,0
2020-02-07T14,RFC,195826,0
2020-02-07T15,RFC,195746,0
2020-02-07T16,RFC,195816,0
2020-02-07T17,RFC,194326,0
2020-02-07T18,RFC,193068,0
2020-02-07T19,RFC,192410,0
2020-02-07T20,RFC,191634,0
2020-02-07T21,RFC,191758,0
2020-02-07T22,RFC,194780,0
2020-02-07T23,RFC,201368,0
2020-02-08T00,RFC,207260,0
2020-02-08T01,RFC,205632,0
2020-02-08T02,RFC,202626,0
2020-02-08T03,RFC,197606,0
2020-02-08T04,RFC,190088,0
2020-02-08T05,RFC,181942,0
2020-02-08T06,RFC,176870,0
2020-02-08T07,RFC,174044,0
2020-02-08T08,RFC,173970,0
2020-02-08T09,RFC,173880,0
2020-02-08T10,RFC,174722,0
2020-02-08T11,RFC,177510,0
2020-02-08T12,RFC,183244,0
2020-02-08T13,RFC,189378,0
2020-02-08T14,RFC,191322,0
2020-02-08T15,RFC,188936,0
2020-02-08T16,RFC,186404,0
2020-02-08T17,RFC,183420,0
2020-02-08T18,RFC,179994,0
2020-02-08T19,RFC,177390,0
2020-02-08T20,RFC,178306,0
2020-02-08T21,RFC,178970,0
2020-02-08T22,RFC,180000,0
2020-02-08T23,RFC,186618,0
2020-02-09T00,RFC,193560,0
2020-02-09T01,RFC,193082,0
2020-02-09T02,RFC,191110,0
2020-02-09T03,RFC,187464,0
2020-02-09T04,RFC,181924,0
2020-02-09T05,RFC,177788,0
2020-02-09T06,RFC,172300,0
2020-02-09T07,RFC,169784,0
2020-02-09T08,RFC,168658,0
2020-02-09T09,RFC,168788,0
2020-02-09T10,RFC,170300,0
2020-02-09T11,RFC,172622,0
2020-02-09T12,RFC,177666,0
2020-02-09T13,RFC,182606,0
2020-02-09T14,RFC,183720,0
2020-02-09T15,RFC,179634,0
2020-02-09T16,RFC,174966,0
2020-02-09T17,RFC,172436,0
2020-02-09T18,RFC,172716,0
2020-02-09T19,RFC,171192,0
2020-02-09T20,RFC,171880,0
2020-02-09T21,RFC,170896,0
2020-02-09T22,RFC,173412,0
2020-02-09T23,RFC,181990,0
2020-02-10T00,RFC,190248,0
2020-02-10T01,RFC,190642,0
2020-02-10T02,RFC,187476,0
2020-02-10T03,RFC,181406,0
2020-02-10T04,RFC,174456,0
2020-02-10T05,RFC,169374,0
2020-02-10T06,RFC,164948,0
2020-02-10T07,RFC,162312,0
2020-02-10T08,RFC,161460,0
2020-02-10T09,RFC,161286,0
2020-02-10T10,RFC,161622,0
2020-02-10T11,RFC,170340,0
2020-02-10T12,RFC,186224,0
2020-02-10T13,RFC,195580,0
2020-02-10T14,RFC,195850,0
2020-02-10T15,RFC,194960,0
2020-02-10T16,RFC,194012,0
2020-02-10T17,RFC,192562,0
2020-02-10T18,RFC,191694,0
2020-02-10T19,RFC,190900,0
2020-02-10T20,RFC,189556,0
2020-02-10T21,RFC,189294,0
2020-02-10T22,RFC,191344,0
2020-02-10T23,RFC,196414,0
2020-02-11T00,RFC,200032,0
2020-02-11T01,RFC,197894,0
2020-02-11T02,RFC,192964,0
2020-02-11T03,RFC,185272,0
2020-02-11T04,RFC,175892,0
2020-02-11T05,RFC,168446,0
2020-02-11T06,RFC,163664,0
2020-02-11T07,RFC,160182,0
2020-02-11T08,RFC,158206,0
2020-02-11T09,RFC,158060,0
2020-02-11T10,RFC,159936,0
2020-02-11T11,RFC,165118,0
2020-02-11T12,RFC,179786,0
2020-02-11T13,RFC,189696,0
2020-02-11T14,RFC,190584,0
2020-02-11T15,RFC,190298,0
2020-02-11T16,RFC,190036,0
2020-02-11T17,RFC,189048,0
2020-02-11T18,RFC,187106,0
2020-02-11T19,RFC,185308,0
2020-02-11T20,RFC,182688,0
2020-02-11T21,RFC,181986,0
2020-02-11T22,RFC,184214,0
2020-02-11T23,RFC,189902,0
2020-02-12T00,RFC,195670,0
2020-02-12T01,RFC,195114,0
2020-02-12T02,RFC,191580,0
2020-02-12T03,RFC,185308,0
2020-02-12T04,RFC,178474,0
2020-02-12T05,RFC,171194,0
2020-02-12T06,RFC,166246,0
2020-02-12T07,RFC,163664,0
2020-02-12T08,RFC,163624,0
2020-02-12T09,RFC,164518,0
2020-02-12T10,RFC,164748,0
2020-02-12T11,RFC,173576,0
2020-02-12T12,RFC,190246,0
2020-02-12T13,RFC,199604,0
2020-02-12T14,RFC,198490,0
2020-02-12T15,RFC,194838,0
2020-02-12T16,RFC,191580,0
2020-02-12T17,RFC,189272,0
2020-02-12T18,RFC,188100,0
2020-02-12T19,RFC,186908,0
2020-02-12T20,RFC,187718,0
2020-02-12T21,RFC,189350,0
2020-02-12T22,RFC,193460,0
2020-02-12T23,RFC,200700,0
2020-02-13T00,RFC,205222,0
2020-02-13T01,RFC,203712,0
2020-02-13T02,RFC,199640,0
2020-02-13T03,RFC,192796,0
2020-02-13T04,RFC,182758,0
2020-02-13T05,RFC,175624,0
2020-02-13T06,RFC,169204,0
2020-02-13T07,RFC,166904,0
2020-02-13T08,RFC,165312,0
2020-02-13T09,RFC,164980,0
2020-02-13T10,RFC,166818,0
2020-02-13T11,RFC,172726,0
2020-02-13T12,RFC,186464,0
2020-02-13T13,RFC,195864,0
2020-02-13T14,RFC,196436,0
2020-02-13T15,RFC,196328,0
2020-02-13T16,RFC,196740,0
2020-02-13T17,RFC,195984,0
2020-02-13T18,RFC,194784,0
2020-02-13T19,RFC,194350,0
2020-02-13T20,RFC,192602,0
2020-02-13T21,RFC,191736,0
2020-02-13T22,RFC,193512,0
2020-02-13T23,RFC,199086,0
2020-02-14T00,RFC,204504,0
2020-02-14T01,RFC,204786,0
2020-02-14T02,RFC,202482,0
2020-02-14T03,RFC,197450,0
2020-02-14T04,RFC,189138,0
2020-02-14T05,RFC,183952,0
2020-02-14T06,RFC,179612,0
2020-02-14T07,RFC,177388,0
2020-02-14T08,RFC,176712,0
2020-02-14T09,RFC,176676,0
2020-02-14T10,RFC,179060,0.789
2020-02-14T11,RFC,188114,0.012
2020-02-14T12,RFC,204562,0
2020-02-14T13,RFC,214856,0
2020-02-14T14,RFC,215854,0
2020-02-14T15,RFC,212508,0
2020-02-14T16,RFC,208726,0
2020-02-14T17,RFC,204818,0
2020-02-14T18,RFC,201324,0
2020-02-14T19,RFC,198700,0
2020-02-14T20,RFC,197138,0
2020-02-14T21,RFC,196598,0
2020-02-14T22,RFC,200074,0
2020-02-14T23,RFC,208554,0
2020-02-15T00,RFC,218732,0
2020-02-15T01,RFC,220316,0
2020-02-15T02,RFC,219104,0
2020-02-15T03,RFC,215600,0
2020-02-15T04,RFC,209668,0
2020-02-15T05,RFC,203018,0
2020-02-15T06,RFC,198788,0
2020-02-15T07,RFC,197078,0
2020-02-15T08,RFC,196996,0
2020-02-15T09,RFC,197308,0
2020-02-15T10,RFC,199294,0
2020-02-15T11,RFC,204216,0
2020-02-15T12,RFC,211346,0
2020-02-15T13,RFC,216220,0
2020-02-15T14,RFC,214366,0
2020-02-15T15,RFC,208588,0
2020-02-15T16,RFC,202316,0
2020-02-15T17,RFC,196388,0
2020-02-15T18,RFC,193060,0
2020-02-15T19,RFC,189928,0
2020-02-15T20,RFC,186864,0
2020-02-15T21,RFC,186368,0
2020-02-15T22,RFC,188448,0
2020-02-15T23,RFC,193314,0
2020-02-16T00,RFC,200736,0
2020-02-16T01,RFC,201412,0
2020-02-16T02,RFC,199522,0
2020-02-16T03,RFC,195164,0
2020-02-16T04,RFC,188836,0
2020-02-16T05,RFC,182346,0
2020-02-16T06,RFC,176946,0
2020-02-16T07,RFC,173438,0
2020-02-16T08,RFC,173382,0
2020-02-16T09,RFC,172636,0
2020-02-16T10,RFC,173120,0
2020-02-16T11,RFC,172852,0
2020-02-16T12,RFC,176722,0
2020-02-16T13,RFC,181240,0
2020-02-16T14,RFC,184198,0
2020-02-16T15,RFC,183406,0
2020-02-16T16,RFC,178790,0
2020-02-16T17,RFC,174974,0
2020-02-16T18,RFC,171980,0
2020-02-16T19,RFC,168944,0
2020-02-16T20,RFC,167996,0
2020-02-16T21,RFC,166220,0
2020-02-16T22,RFC,167046,0
2020-02-16T23,RFC,173624,0
2020-02-17T00,RFC,182656,0
2020-02-17T01,RFC,184288,0
2020-02-17T02,RFC,182550,0
2020-02-17T03,RFC,178696,0
2020-02-17T04,RFC,173102,0
2020-02-17T05,RFC,169368,0
2020-02-17T06,RFC,166482,0
2020-02-17T07,RFC,165740,0
2020-02-17T08,RFC,167274,0
2020-02-17T09,RFC,167626,0
2020-02-17T10,RFC,168726,0
2020-02-17T11,RFC,176332,0
2020-02-17T12,RFC,189672,0
2020-02-17T13,RFC,197650,0
2020-02-17T14,RFC,196064,0
2020-02-17T15,RFC,191408,0
2020-02-17T16,RFC,187166,0
2020-02-17T17,RFC,182472,0
2020-02-17T18,RFC,178600,0
2020-02-17T19,RFC,175974,0
2020-02-17T20,RFC,173868,0
2020-02-17T21,RFC,173440,0
2020-02-17T22,RFC,176858,0
2020-02-17T23,RFC,184366,0
2020-02-18T00,RFC,193650,0
2020-02-18T01,RFC,193916,0
2020-02-18T02,RFC,191266,0
2020-02-18T03,RFC,185040,0
2020-02-18T04,RFC,176694,0
2020-02-18T05,RFC,170798,0
2020-02-18T06,RFC,164550,0
2020-02-18T07,RFC,162556,0
2020-02-18T08,RFC,163026,0
2020-02-18T09,RFC,163828,0
2020-02-18T10,RFC,164818,0
2020-02-18T11,RFC,171094,0
2020-02-18T12,RFC,186112,0
2020-02-18T13,RFC,194178,0
2020-02-18T14,RFC,193296,0
2020-02-18T15,RFC,190414,0
2020-02-18T16,RFC,187764,0
2020-02-18T17,RFC,184124,0
2020-02-18T18,RFC,181288,0
2020-02-18T19,RFC,179450,0
2020-02-18T20,RFC,178054,0
2020-02-18T21,RFC,177854,0
2020-02-18T22,RFC,180476,0
2020-02-18T23,RFC,186320,0
2020-02-19T00,RFC,192020,0
2020-02-19T01,RFC,191744,0
2020-02-19T02,RFC,188040,0
2020-02-19T03,RFC,181154,0
2020-02-19T04,RFC,173010,0
2020-02-19T05,RFC,166752,0
2020-02-19T06,RFC,160584,0
2020-02-19T07,RFC,158054,0
2020-02-19T08,RFC,158452,0
2020-02-19T09,RFC,159514,0
2020-02-19T10,RFC,161196,0
2020-02-19T11,RFC,170234,0
2020-02-19T12,RFC,186986,0
2020-02-19T13,RFC,196420,0
2020-02-19T14,RFC,195464,0
2020-02-19T15,RFC,192402,0
2020-02-19T16,RFC,189356,0
2020-02-19T17,RFC,185860,0
2020-02-19T18,RFC,181704,0
2020-02-19T19,RFC,178840,0
2020-02-19T20,RFC,176564,0
2020-02-19T21,RFC,176262,0
2020-02-19T22,RFC,179546,0
2020-02-19T23,RFC,187616,0
2020-02-20T00,RFC,198616,0
2020-02-20T01,RFC,201828,0
2020-02-20T02,RFC,200516,0
2020-02-20T03,RFC,196234,0
2020-02-20T04,RFC,187838,0
2020-02-20T05,RFC,180622,0
2020-02-20T06,RFC,176968,0
2020-02-20T07,RFC,177280,0
2020-02-20T08,RFC,178300,0
2020-02-20T09,RFC,179530,0
2020-02-20T10,RFC,180584,0
2020-02-20T11,RFC,188404,0
2020-02-20T12,RFC,204902,0
2020-02-20T13,RFC,212814,0
2020-02-20T14,RFC,211654,0
2020-02-20T15,RFC,209372,0
2020-02-20T16,RFC,207370,0
2020-02-20T17,RFC,204634,0
2020-02-20T18,RFC,202612,0
2020-02-20T19,RFC,200790,0
2020-02-20T20,RFC,198570,0
2020-02-20T21,RFC,198858,0
2020-02-20T22,RFC,202108,0
2020-02-20T23,RFC,208742,0
2020-02-21T00,RFC,217442,0
2020-02-21T01,RFC,219230,0
2020-02-21T02,RFC,216910,0
2020-02-21T03,RFC,210660,0
2020-02-21T04,RFC,201550,0
2020-02-21T05,RFC,194092,0
2020-02-21T06,RFC,189182,0
2020-02-21T07,RFC,187580,0
2020-02-21T08,RFC,188228,0
2020-02-21T09,RFC,189912,0
2020-02-21T10,RFC,195050,0
2020-02-21T11,RFC,206360,0
2020-02-21T12,RFC,223312,0
2020-02-21T13,RFC,231258,0
2020-02-21T14,RFC,226934,0
2020-02-21T15,RFC,218876,0
2020-02-21T16,RFC,212218,0
2020-02-21T17,RFC,205608,0
2020-02-21T18,RFC,200484,0
2020-02-21T19,RFC,196616,0
2020-02-21T20,RFC,193378,0
2020-02-21T21,RFC,191724,0
2020-02-21T22,RFC,193158,0
2020-02-21T23,RFC,197470,0
2020-02-22T00,RFC,206642,0
2020-02-22T01,RFC,209096,0
2020-02-22T02,RFC,207704,0
2020-02-22T03,RFC,203862,0
2020-02-22T04,RFC,197256,0
2020-02-22T05,RFC,191032,0
2020-02-22T06,RFC,186584,0
2020-02-22T07,RFC,184808,0
2020-02-22T08,RFC,183922,0
2020-02-22T09,RFC,184484,0
2020-02-22T10,RFC,186122,0
2020-02-22T11,RFC,190284,0
2020-02-22T12,RFC,196416,0
2020-02-22T13,RFC,200744,0
2020-02-22T14,RFC,197852,0
2020-02-22T15,RFC,191176,0
2020-02-22T16,RFC,183840,0
2020-02-22T17,RFC,176762,0
2020-02-22T18,RFC,171142,0
2020-02-22T19,RFC,168502,0
2020-02-22T20,RFC,163938,0
2020-02-22T21,RFC,162336,0
2020-02-22T22,RFC,164584,0
2020-02-22T23,RFC,167800,0
2020-02-23T00,RFC,177312,0
2020-02-23T01,RFC,181208,0
2020-02-23T02,RFC,181476,0
2020-02-23T03,RFC,179464,0
2020-02-23T04,RFC,175244,0
2020-02-23T05,RFC,171866,0
2020-02-23T06,RFC,169010,0
2020-02-23T07,RFC,168022,0
2020-02-23T08,RFC,167896,0
2020-02-23T09,RFC,168220,0
2020-02-23T10,RFC,170284,0
2020-02-23T11,RFC,173968,0
2020-02-23T12,RFC,179914,0
2020-02-23T13,RFC,183650,0
2020-02-23T14,RFC,180868,0
2020-02-23T15,RFC,174098,0
2020-02-23T16,RFC,167276,0
2020-02-23T17,RFC,164820,0
2020-02-23T18,RFC,162862,0
2020-02-23T19,RFC,159170,0
2020-02-23T20,RFC,156070,0
2020-02-23T21,RFC,156066,0
2020-02-23T22,RFC,157942,0
2020-02-23T23,RFC,162764,0
2020-02-24T00,RFC,172792,0
2020-02-24T01,RFC,176558,0
2020-02-24T02,RFC,175740,0
2020-02-24T03,RFC,170852,0
2020-02-24T04,RFC,165106,0
2020-02-24T05,RFC,161196,0
2020-02-24T06,RFC,160446,0
2020-02-24T07,RFC,159690,0
2020-02-24T08,RFC,160510,0
2020-02-24T09,RFC,162586,0
2020-02-24T10,RFC,165196,0.468
2020-02-24T11,RFC,172714,1.095
2020-02-24T12,RFC,189960,0
2020-02-24T13,RFC,197794,0
2020-02-24T14,RFC,194146,0
2020-02-24T15,RFC,188734,0
2020-02-24T16,RFC,184918,0
2020-02-24T17,RFC,181276,0
2020-02-24T18,RFC,179114,0
2020-02-24T19,RFC,177584,0
2020-02-24T20,RFC,176366,0
2020-02-24T21,RFC,175910,0
2020-02-24T22,RFC,178702,0
2020-02-24T23,RFC,184590,0
2020-02-25T00,RFC,191474,0
2020-02-25T01,RFC,191220,0
2020-02-25T02,RFC,187020,0
2020-02-25T03,RFC,179442,0
2020-02-25T04,RFC,170760,0
2020-02-25T05,RFC,164018,0
2020-02-25T06,RFC,158914,0
2020-02-25T07,RFC,157222,0
2020-02-25T08,RFC,155416,0
2020-02-25T09,RFC,155660,0
2020-02-25T10,RFC,157478,1.432
2020-02-25T11,RFC,163784,0.788
2020-02-25T12,RFC,177568,0
2020-02-25T13,RFC,186104,0
2020-02-25T14,RFC,186710,0
2020-02-25T15,RFC,185838,0
2020-02-25T16,RFC,185618,0
2020-02-25T17,RFC,183950,0
2020-02-25T18,RFC,182434,0
2020-02-25T19,RFC,179610,0
2020-02-25T20,RFC,180286,0
2020-02-25T21,RFC,179840,0
2020-02-25T22,RFC,182018,0
2020-02-25T23,RFC,186500,0
2020-02-26T00,RFC,191682,0
2020-02-26T01,RFC,191176,0
2020-02-26T02,RFC,187298,0
2020-02-26T03,RFC,179946,0
2020-02-26T04,RFC,170420,0
2020-02-26T05,RFC,163942,0
2020-02-26T06,RFC,159308,0
2020-02-26T07,RFC,156910,0
2020-02-26T08,RFC,155106,0
2020-02-26T09,RFC,155302,0
2020-02-26T10,RFC,156586,0
2020-02-26T11,RFC,162176,0
2020-02-26T12,RFC,177266,0
2020-02-26T13,RFC,185800,0
2020-02-26T14,RFC,187066,0
2020-02-26T15,RFC,186402,0
2020-02-26T16,RFC,185954,0
2020-02-26T17,RFC,184418,0
2020-02-26T18,RFC,183974,0
2020-02-26T19,RFC,183698,0
2020-02-26T20,RFC,183026,0
2020-02-26T21,RFC,183376,0
2020-02-26T22,RFC,186514,0
2020-02-26T23,RFC,191582,0
2020-02-27T00,RFC,196728,0
2020-02-27T01,RFC,196450,0
2020-02-27T02,RFC,193414,0
2020-02-27T03,RFC,187324,0
2020-02-27T04,RFC,178244,0
2020-02-27T05,RFC,172086,0
2020-02-27T06,RFC,169842,0
2020-02-27T07,RFC,167986,0
2020-02-27T08,RFC,168104,0
2020-02-27T09,RFC,168000,0
2020-02-27T10,RFC,168968,0
2020-02-27T11,RFC,178970,0
2020-02-27T12,RFC,196396,0
2020-02-27T13,RFC,205114,0
2020-02-27T14,RFC,204834,0
2020-02-27T15,RFC,201998,0
2020-02-27T16,RFC,199394,0
2020-02-27T17,RFC,196898,0
2020-02-27T18,RFC,194196,0
2020-02-27T19,RFC,191808,0
2020-02-27T20,RFC,190198,0
2020-02-27T21,RFC,192064,0
2020-02-27T22,RFC,195286,0
2020-02-27T23,RFC,202896,0
2020-02-28T00,RFC,213102,0
2020-02-28T01,RFC,215378,0
2020-02-28T02,RFC,213434,0
2020-02-28T03,RFC,206964,0
2020-02-28T04,RFC,197322,0
2020-02-28T05,RFC,188922,0
2020-02-28T06,RFC,183718,0
2020-02-28T07,RFC,180810,0
2020-02-28T08,RFC,181264,0
2020-02-28T09,RFC,180556,0
2020-02-28T10,RFC,183380,0
2020-02-28T11,RFC,192648,0
2020-02-28T12,RFC,207800,0
2020-02-28T13,RFC,213508,0
2020-02-28T14,RFC,210492,0
2020-02-28T15,RFC,205270,0
2020-02-28T16,RFC,200074,0
2020-02-28T17,RFC,196398,0
2020-02-28T18,RFC,193480,0
2020-02-28T19,RFC,190764,0
2020-02-28T20,RFC,188584,0
2020-02-28T21,RFC,188144,0
2020-02-28T22,RFC,191332,0
2020-02-28T23,RFC,196772,0
2020-02-29T00,RFC,202686,0
2020-02-29T01,RFC,203810,0
2020-02-29T02,RFC,201186,0
2020-02-29T03,RFC,196786,0
2020-02-29T04,RFC,189754,0
2020-02-29T05,RFC,183420,0
2020-02-29T06,RFC,178598,0
2020-02-29T07,RFC,175662,0
2020-02-29T08,RFC,174850,0
2020-02-29T09,RFC,175468,0
2020-02-29T10,RFC,177326,0
2020-02-29T11,RFC,182302,0
2020-02-29T12,RFC,188542,0
2020-02-29T13,RFC,193802,0
2020-02-29T14,RFC,195392,0
2020-02-29T15,RFC,193434,0
2020-02-29T16,RFC,191434,0
2020-02-29T17,RFC,189694,0
2020-02-29T18,RFC,186918,0
2020-02-29T19,RFC,183100,0
2020-02-29T20,RFC,180230,0
2020-02-29T21,RFC,179334,0
2020-02-29T22,RFC,179928,0
2020-02-29T23,RFC,185850,0
2020-03-01T00,RFC,195412,0
2020-03-01T01,RFC,198656,0
2020-03-01T02,RFC,197846,0
2020-03-01T03,RFC,194532,0
2020-03-01T04,RFC,190082,0
2020-03-01T05,RFC,184260,0
2020-03-01T06,RFC,179948,0
2020-03-01T07,RFC,178440,0
2020-03-01T08,RFC,177862,0
2020-03-01T09,RFC,178308,0
2020-03-01T10,RFC,180116,0
2020-03-01T11,RFC,181318,0
2020-03-01T12,RFC,186734,0
2020-03-01T13,RFC,188858,0
2020-03-01T14,RFC,185348,0
2020-03-01T15,RFC,179908,0
2020-03-01T16,RFC,174340,0
2020-03-01T17,RFC,169774,0
2020-03-01T18,RFC,166152,0
2020-03-01T19,RFC,163280,0
2020-03-01T20,RFC,160424,0
2020-03-01T21,RFC,159900,0
2020-03-01T22,RFC,162132,0
2020-03-01T23,RFC,166954,0
2020-03-02T00,RFC,177192,0
2020-03-02T01,RFC,182106,0
2020-03-02T02,RFC,181418,0
2020-03-02T03,RFC,176646,0
2020-03-02T04,RFC,171438,0
2020-03-02T05,RFC,167210,0
2020-03-02T06,RFC,163314,0
2020-03-02T07,RFC,161448,0
2020-03-02T08,RFC,160690,0
2020-03-02T09,RFC,161876,0
2020-03-02T10,RFC,165834,0
2020-03-02T11,RFC,172612,0
2020-03-02T12,RFC,187734,0
2020-03-02T13,RFC,194038,0
2020-03-02T14,RFC,189366,0
2020-03-02T15,RFC,183494,0
2020-03-02T16,RFC,179250,0
2020-03-02T17,RFC,175982,0
2020-03-02T18,RFC,173902,0
2020-03-02T19,RFC,172834,0
2020-03-02T20,RFC,172260,0
2020-03-02T21,RFC,172232,0
2020-03-02T22,RFC,174712,0
2020-03-02T23,RFC,179326,0
2020-03-03T00,RFC,185324,0
2020-03-03T01,RFC,185106,0
2020-03-03T02,RFC,180892,0
2020-03-03T03,RFC,173258,0
2020-03-03T04,RFC,163446,0
2020-03-03T05,RFC,156880,0
2020-03-03T06,RFC,152424,0
2020-03-03T07,RFC,149578,0
2020-03-03T08,RFC,148090,0
2020-03-03T09,RFC,148422,0
2020-03-03T10,RFC,150636,0
2020-03-03T11,RFC,156968,0
2020-03-03T12,RFC,171536,0
2020-03-03T13,RFC,179020,0
2020-03-03T14,RFC,178134,0
2020-03-03T15,RFC,177224,0
2020-03-03T16,RFC,177124,0
2020-03-03T17,RFC,175944,0
2020-03-03T18,RFC,175692,0
2020-03-03T19,RFC,176044,0
2020-03-03T20,RFC,174008,0
2020-03-03T21,RFC,171444,0
2020-03-03T22,RFC,171776,0
2020-03-03T23,RFC,175234,0
2020-03-04T00,RFC,181636,0
2020-03-04T01,RFC,184184,0
2020-03-04T02,RFC,181012,0
2020-03-04T03,RFC,175666,0
2020-03-04T04,RFC,168452,0
2020-03-04T05,RFC,161026,0
2020-03-04T06,RFC,156426,0
2020-03-04T07,RFC,153774,0
2020-03-04T08,RFC,153230,0
2020-03-04T09,RFC,153906,0
2020-03-04T10,RFC,158100,2.284
2020-03-04T11,RFC,164784,0.068
2020-03-04T12,RFC,180226,0
2020-03-04T13,RFC,186488,0
2020-03-04T14,RFC,183002,0
2020-03-04T15,RFC,177590,0
2020-03-04T16,RFC,174240,0
2020-03-04T17,RFC,171412,0
2020-03-04T18,RFC,169450,0
2020-03-04T19,RFC,168440,0
2020-03-04T20,RFC,167100,0
2020-03-04T21,RFC,166244,0
2020-03-04T22,RFC,168278,0
2020-03-04T23,RFC,172936,0
2020-03-05T00,RFC,180762,0
2020-03-05T01,RFC,183780,0
2020-03-05T02,RFC,181468,0
2020-03-05T03,RFC,175336,0
2020-03-05T04,RFC,167694,0
2020-03-05T05,RFC,161578,0
2020-03-05T06,RFC,157134,0
2020-03-05T07,RFC,155596,0
2020-03-05T08,RFC,155990,0
2020-03-05T09,RFC,157152,0
